rental_id,temperature_c,humidity_pct,wind_speed_mps,distance_km,ride_duration_min,bike_age_months,late_return,temperature_c_outlier,bad_weather,avg_speed_kmh,station_zone_공원,station_zone_대학가,station_zone_도심,station_zone_주거,member_type_연회원,member_type_월회원,member_type_일일권,weather_맑음,weather_비,weather_흐림
R0433,-1.4535976493861344,0.6289487694770274,0.1974492485223268,-0.7562035091950035,-0.7736923935169818,0.4300655854407826,0,0,1,-0.32815086848697306,False,False,True,False,False,True,False,False,True,False
R0434,-0.8066825970530396,0.23888826454298495,1.6366944782719437,1.115346293065342,1.051872517149822,2.1882622120540187,0,0,0,0.3023605750673952,True,False,False,False,False,True,False,False,False,True
R0435,0.31771737485924373,0.07171947671410905,-1.0259091967648475,2.4985611212140544,1.1327519752173385,0.6151389145579653,0,0,0,1.6474825535121478,False,False,False,True,False,True,False,False,False,True
R0436,1.211076256652565,-1.0009469118545087,-0.16236205891507743,-0.5108332266364493,-0.8199092266984199,0.9852855727923309,0,0,0,0.32605163490693573,False,False,True,False,False,False,True,True,False,False
R0437,-1.1301401232195871,0.4896414462862978,0.12548698703484587,-0.5300779546802574,-0.3115240617026013,1.1703589019095135,0,0,0,-0.4964705353502883,False,False,False,True,False,True,False,False,False,True
R0438,-1.1455428625608512,-0.8477088563447064,-1.313758242714771,1.2837376634486637,0.9594388507869457,0.7076755791165568,0,0,0,0.5712330443107464,False,True,False,False,True,False,False,True,False,False
R0439,-2.1467209197430215,-1.5721069369365002,-0.30628658189003927,0.10980925277636458,0.1737526867024988,-0.12515440191076557,0,0,0,-0.035168701881498406,True,False,False,False,True,False,False,True,False,False
R0440,-1.207153819925908,-0.5690942099632472,-0.30628658189003927,-1.126664524038311,-1.6055953907828673,-0.032617737352174214,0,0,0,0.7028534940999726,False,True,False,False,False,True,False,False,False,True
R0441,0.6565776403670557,-0.9521893487377536,-0.09039979742759652,-0.6984693250635791,-0.9816681428334532,1.1703589019095135,0,0,0,0.206779402611316,False,False,False,True,True,False,False,True,False,False
R0442,0.5795639436607348,-0.20689516966735014,-0.6660978893274434,-0.18848403190266227,-0.4848371861329938,-1.3281310411724534,0,0,0,0.37847534109068953,False,True,False,False,False,False,True,True,False,False
R0443,0.5179529862956779,-1.0218430103331184,0.12548698703484587,-0.10188275570552538,-0.4501745612469154,0.9852855727923309,0,0,0,0.4835605026925909,False,False,False,True,True,False,False,True,False,False
R0444,1.0570488632399235,-1.0566698411308009,1.1329586478595777,-0.6022456848445381,-0.7621381852216224,-1.6057410348482275,0,0,0,0.003053450034487367,True,False,False,False,False,True,False,True,False,False
R0445,0.19449546012913085,-0.49944054836788243,-1.1698337197398092,-0.9390284256111813,-0.6465961022680271,0.3375289208821913,0,0,0,-0.9014747164896221,False,False,True,False,False,True,False,True,False,False
R0446,0.9800351665336027,-0.15117224039105848,-0.23432432040255835,-0.9919514277316538,-0.4501745612469154,-0.6803743892623138,0,0,0,-1.2000342840829599,False,False,False,True,True,False,False,False,False,True
R0447,0.6257721616845269,-0.9103971517805346,0.6292228174472115,2.4985611212140544,2.3806064711161667,-1.975887693082593,0,0,0,0.4692724746860877,False,False,False,True,True,False,False,True,False,False
R0448,-0.15976754471994492,-0.7223322654730495,-0.738060150814924,-1.352790078553057,-1.5593785576014292,1.7255788892610617,0,0,0,-0.5588618222888314,True,False,False,False,False,True,False,True,False,False
R0449,0.4871475076131497,-0.0118649172003289,-0.5221733663524817,1.505052035952458,1.5833660987363596,-0.12515440191076557,0,0,0,0.23445417025620222,True,False,False,False,False,True,False,True,False,False
R0450,-0.06735110867236029,1.1513512314422634,0.4852982944722501,-0.15480575782599781,-0.06888568750005122,0.05991892720641715,0,0,0,-0.1540353941037385,False,True,False,False,False,True,False,False,False,True
R0451,2.1814488351522074,-0.29047956358178806,0.7011850789346928,-0.44347667848312056,-0.35774089488403915,1.077822237350922,0,0,0,-0.2863428430436882,False,False,False,True,False,True,False,False,False,True
R0452,-0.7604743790292475,-0.2835141974222515,0.3413737714972886,0.3070677152253985,0.00043956227210604365,-0.4027643955865397,0,0,0,0.47133593384952455,False,False,True,False,False,False,True,True,False,False
R0453,0.9338269485098101,-0.9382586164186805,-0.09039979742759652,-0.6359239589212023,-0.6350418939726676,1.077822237350922,0,0,0,-0.2782645800164346,False,False,True,False,False,True,False,True,False,False
R0454,1.211076256652565,0.26674972918113027,-0.5221733663524817,-0.4627214065269288,-0.23064460363508432,-0.12515440191076557,0,0,0,-0.47123910909978545,False,False,False,True,False,False,True,False,False,True
R0455,0.7797995550971685,1.1443858652827272,0.12548698703484587,2.4985611212140544,2.397937783559206,-0.6803743892623138,0,0,0,0.4572948868454445,False,False,True,False,False,False,True,False,False,True
R0456,0.995437905874867,-0.22779126814595937,0.4852982944722501,-0.5397003187021615,-0.6119334773819485,-1.1430577120552707,0,0,1,-0.1130149765366424,True,False,False,False,False,True,False,False,True,False
R0457,-1.3765839526798136,-0.21386053582688672,-2.177305380564541,0.7160181861563222,0.18530689499785807,0.522602249999374,0,0,0,0.8081594228480958,True,False,False,False,False,True,False,True,False,False
R0458,0.08667628474028131,-0.06758784647662054,-0.16236205891507743,-0.46753258853788093,-0.26530722852116295,0.522602249999374,0,0,0,-0.44039713431341493,False,True,False,False,False,True,False,True,False,False
R0459,-0.03654562998983153,-1.1263235027261655,0.6292228174472115,-1.3046782584435366,-1.1318728506731268,1.3554322310266962,0,0,0,-1.218146954315917,False,True,False,False,False,True,False,True,False,False
R0460,1.2572844746763576,0.002065815118744256,0.6292228174472115,1.3943948497005607,0.6012583936308009,-0.3102277310279483,0,0,0,1.1174309723552065,True,False,False,False,True,False,False,True,False,False
R0461,0.3639255928830363,0.3503341230955682,0.4852982944722501,-1.0304408838192702,-0.958559726242734,0.522602249999374,0,0,0,-0.7061386810362069,True,False,False,False,False,False,True,False,False,True
R0462,-0.4832250708864925,0.21102679990483864,-0.09039979742759652,0.09537570674350833,-0.19598197874900608,1.077822237350922,0,0,0,0.4203515092290432,False,False,True,False,False,True,False,False,False,True
R0463,-0.6064469856166059,-0.8964664194614614,-0.01843753594011562,-0.6647910509869146,-0.06888568750005122,-1.7908143639654102,0,0,0,-0.9554405133971484,False,False,True,False,False,True,False,True,False,False
R0464,-0.8220853363943039,2.00809126906525,2.1404303086843095,-0.36168658429693584,-0.04577727090933227,0.3375289208821913,0,0,1,-0.50262090787359,False,False,False,True,False,True,False,False,True,False
R0465,0.6719803797083195,-2.0039596388277614,-0.37824884337751985,-0.14037221179314177,-0.022668854318613322,-1.0505210474966793,0,0,0,-0.1848469780492662,False,False,False,True,True,False,False,True,False,False
R0466,-0.6064469856166059,-0.5760595761227834,-1.3857205042022518,1.8851354148176693,2.2304017632764928,0.7076755791165568,0,0,0,0.09981453222354147,False,False,False,True,False,True,False,True,False,False
R0467,-0.2213785020850019,1.6946497918861085,1.2768831708345394,-0.2317846700012306,-0.35774089488403915,-0.49530106014513103,0,0,1,0.0952362870083348,False,False,True,False,False,False,True,False,True,False
R0468,-0.4216141135214355,0.17619996910715624,1.060996386372097,1.2500593893719993,1.0865351420359006,-1.0505210474966793,0,0,0,0.4108181021938872,False,False,True,False,True,False,False,True,False,False
R0469,0.19449546012913085,-1.0288083764926546,1.2768831708345394,-1.1795875261587834,-0.17287356215828673,0.05991892720641715,0,0,0,-1.714653579848878,False,False,True,False,False,False,True,True,False,False
R0470,0.5025502469544141,-2.024855737306371,-0.16236205891507743,2.3518200698800173,1.8837755144157071,0.6151389145579653,0,0,0,0.7310744377843327,False,False,False,True,False,True,False,True,False,False
R0471,-1.237959298608436,-1.4049381491076247,1.564732216784463,1.649387496281019,-0.17287356215828673,-0.9579843829380879,0,0,0,2.945983008616447,False,False,True,False,False,False,True,True,False,False
R0472,-1.1917510805846439,-0.987016179535436,-1.6016072886646944,-0.6551686869650105,-0.9470055179473745,-0.3102277310279483,0,0,0,0.24266458725570722,False,False,True,False,False,True,False,True,False,False
R0473,-1.0839319051957945,-0.6108864069204657,0.3413737714972886,-1.0160073377864138,-0.9701139345380937,-1.4206677057310448,0,0,0,-0.6505033453641212,True,False,False,False,False,False,True,True,False,False
R0474,-1.0069182084894737,-0.903431785620998,0.7011850789346928,-0.8283712393592844,-1.5824869741921481,0.2449922563235999,0,0,0,2.0218314827042367,False,False,True,False,True,False,False,True,False,False
R0475,-0.2675867201087939,-0.9382586164186805,2.4282793546342325,0.45140317555395976,-0.18442777045364642,-0.49530106014513103,0,0,0,0.9926972753186516,False,False,False,True,True,False,False,True,False,False
R0476,1.3188954320414141,-0.06758784647662054,-2.10534311907706,-0.587812138811682,-1.1318728506731268,-0.5878377247037224,0,0,0,0.9145536997480154,True,False,False,False,False,False,True,False,False,True
R0477,0.8260077731209611,-0.21386053582688672,0.7011850789346928,-1.0737415219178386,-1.490053307829272,1.077822237350922,0,0,0,0.44260819706832005,False,False,True,False,False,True,False,True,False,False
R0478,-1.207153819925908,1.7573380873219373,1.2768831708345394,-0.7946929652826199,-0.4386203529515557,-1.3281310411724534,0,0,1,-0.8389728519464161,False,True,False,False,False,False,True,False,True,False
R0479,0.3793283322243007,-0.8825356871423888,-1.313758242714771,-0.7129028710964351,-0.17287356215828673,0.8002122436751481,0,0,0,-0.9458070678061289,True,False,False,False,False,False,True,True,False,False
R0480,0.4255365502480933,-0.9521893487377536,-1.7455318116396559,-0.8331824213702362,-1.3282943916942387,-0.9579843829380879,0,0,0,0.7730837796641744,False,True,False,False,False,True,False,True,False,False
R0481,-0.2675867201087939,-0.06758784647662054,1.1329586478595777,-0.8187488753373802,-1.1318728506731268,-0.3102277310279483,0,0,1,0.2275091937408423,False,False,True,False,True,False,False,False,True,False
R0482,1.1648680386287724,0.2946111938192766,0.7011850789346928,0.6101721819153773,0.9594388507869457,-0.032617737352174214,0,0,0,-0.1555261822608084,False,True,False,False,False,True,False,True,False,False
R0483,0.10207902408154569,0.16226923678808308,-0.09039979742759652,0.00877443054637165,0.15064427011177944,1.540505560143879,1,0,0,-0.1540707231955784,True,False,False,False,False,True,False,True,False,False
R0484,1.0878543419224518,-0.5760595761227834,-1.0978714582523283,0.22527762103921378,-0.17287356215828673,-0.5878377247037224,0,0,0,0.5998122089808411,False,False,False,True,False,False,True,True,False,False
R0485,1.1032570812637161,0.9981131759324606,0.1974492485223268,-0.12593866576028573,-0.18442777045364642,0.522602249999374,0,0,0,0.036405598038397054,False,False,True,False,False,True,False,False,False,True
R0486,0.4255365502480933,-0.3113756620603973,-0.30628658189003927,-0.07782684565076524,-0.7736923935169818,-0.032617737352174214,0,0,0,1.2231469176980658,False,False,True,False,False,False,True,True,False,False
R0487,0.7181885977321121,1.2627970899948466,0.557260555959731,2.4985611212140544,2.397937783559206,1.540505560143879,0,0,0,0.4572948868454445,False,False,True,False,False,True,False,False,False,True
R0488,-1.114737383878323,-0.3462024928580797,-0.37824884337751985,2.4985611212140544,2.172630721799695,-1.235594376613862,0,0,0,0.6202085559067358,False,True,False,False,True,False,False,True,False,False
R0489,0.5487584649782061,-1.3492152198313327,0.557260555959731,0.2493335310939739,-0.20753618704436536,0.2449922563235999,0,0,0,0.6957068728117606,False,True,False,False,False,False,True,True,False,False
R0490,-0.6064469856166059,0.9563209789752422,0.1974492485223268,0.6149833639263292,0.20841531158857704,-1.1430577120552707,0,0,0,0.633905953477582,False,True,False,False,False,True,False,False,False,True
R0491,0.6719803797083195,0.7403946280296106,1.852581262734386,-1.0689303399068866,-1.2820775585128006,-0.8654477183794965,0,0,1,-0.18805730954543975,False,False,False,True,False,True,False,False,True,False
R0492,0.7335913370733764,-1.2656308259168951,-0.8819846737898859,0.3118788972363504,0.6936920599936771,-0.3102277310279483,0,0,0,-0.2733510771215063,True,False,False,False,False,True,False,True,False,False
R0493,-0.9145017724418891,-0.2486873666245691,-1.7455318116396559,-1.131475706049263,-1.848233764985417,0.3375289208821913,0,0,0,2.457261866437903,False,True,False,False,True,False,False,True,False,False
R0494,-0.5602387675928133,-0.4367522529320537,0.12548698703484587,0.5716827258277609,0.3239573945421722,0.15245559176500853,0,0,0,0.4263345734359686,False,False,False,True,False,True,False,True,False,False
R0495,-0.2829894594500583,1.0050785420919977,-0.45021110486500077,-0.7754482372388116,-0.5541624359051509,-1.975887693082593,0,0,0,-0.6727398914044488,True,False,False,False,False,True,False,True,False,False
R0496,-0.45241959220396427,0.155303870628547,0.8451096019096547,-0.7850706012607157,-0.1382109372722085,-0.5878377247037224,0,0,0,-1.0921282089459943,False,True,False,False,False,True,False,False,False,True
R0497,0.3331201142005081,1.5483771025358428,1.6366944782719437,0.9998779248024928,0.9709930590823054,-0.7729110538209052,0,0,1,0.2542275911966776,False,False,False,True,False,False,True,False,True,False
R0498,-1.3919866920210777,1.0816975698468985,0.2694115100098077,1.0239338348572533,1.6411371402131572,0.15245559176500853,0,0,0,-0.2394924502537069,False,False,False,True,False,True,False,False,False,True
R0499,0.19449546012913085,-0.4367522529320537,0.6292228174472115,0.7352629142001303,0.24307793647465567,-0.6803743892623138,0,0,0,0.7536243559985878,False,False,False,True,False,False,True,True,False,False
R0500,0.5333557256369422,-0.7153668993135129,-1.5296450271772133,-1.136286888060215,-0.38084931147475815,0.05991892720641715,0,0,0,-1.5201773082091992,False,False,True,False,False,True,False,True,False,False
R0501,-0.9299045117831529,1.5483771025358428,-0.01843753594011562,-0.7850706012607157,-0.6581503105633866,0.7076755791165568,0,0,0,-0.5607232907262983,True,False,False,False,False,True,False,False,False,True
R0502,0.6565776403670557,-0.13027614191244874,1.852581262734386,-1.1170421600164069,-0.9354513096520151,0.05991892720641715,0,0,0,-0.962055885844146,True,False,False,False,False,False,True,True,False,False
R0503,-0.6834606823229267,2.2170522538513446,0.8451096019096547,-0.3568754022859839,0.18530689499785807,-1.698277699406819,0,0,1,-0.7068871649474837,False,True,False,False,False,True,False,False,True,False
R0504,1.2572844746763576,-1.0845313057689465,0.6292228174472115,-0.895727787512613,-1.7211374737364624,-0.9579843829380879,0,0,0,2.7359373120274486,True,False,False,False,False,False,True,True,False,False
R0505,0.995437905874867,1.2697624561543837,0.4852982944722501,0.02801915859017985,2.397937783559206,-0.9579843829380879,0,0,0,-1.3959347870107555,False,False,True,False,False,True,False,False,False,True
R0506,1.3497009107239428,1.9871951705866409,0.4133360329847692,0.5909274538715691,0.6359210185168795,1.540505560143879,0,0,0,0.10987071387112522,False,True,False,False,False,True,False,False,False,True
R0507,0.5025502469544141,-1.4606610783839165,-1.6735695501521752,-1.0304408838192702,-0.866126059879858,-0.6803743892623138,0,0,0,-0.8386139360338458,False,True,False,False,False,False,True,True,False,False
R0508,-1.0069182084894737,1.1931434283994817,0.4133360329847692,-0.4627214065269288,-0.1382109372722085,0.9852855727923309,0,0,1,-0.569498784788642,True,False,False,False,False,False,True,False,True,False
R0509,-0.0057401513073033214,-0.15813760655059458,-0.23432432040255835,2.4985611212140544,-1.1087644340824079,-1.0505210474966793,0,0,0,9.851107897775641,False,False,False,True,False,True,False,False,False,True
R0510,0.7335913370733764,0.06475411055457247,0.05352472554736497,-0.2221623059793265,-0.4848371861329938,-1.698277699406819,0,0,0,0.3135698001012803,False,False,True,False,True,False,False,True,False,False
R0511,-0.2213785020850019,1.3115546531116022,-0.45021110486500077,-0.20291757793551832,-0.06888568750005122,-0.8654477183794965,0,0,0,-0.2296396506408528,False,False,True,False,False,True,False,False,False,True
R0512,0.6103694223432631,-0.4088907882939079,-0.45021110486500077,-0.578189774789778,-0.14976514556756776,0.2449922563235999,0,0,0,-0.7458799916870946,False,False,False,True,False,False,True,False,False,True
R0513,-1.3457784739972853,1.0120439082515338,-0.30628658189003927,-1.0352520658302222,-0.36929510317939884,0.522602249999374,1,0,0,-1.34451164896122,False,False,True,False,False,True,False,False,False,True
R0514,0.31771737485924373,-0.45764835141066346,-0.23432432040255835,0.6149833639263292,1.2367398498755744,-1.3281310411724534,0,0,0,-0.3562276866674429,False,True,False,False,True,False,False,True,False,False
R0515,0.9800351665336027,-0.9312932502591439,0.05352472554736497,-1.0929862499616467,-0.8776802681752175,-0.5878377247037224,0,0,0,-0.976307288201392,False,False,False,True,False,True,False,True,False,False
R0516,0.6257721616845269,0.8309443881035857,0.9890341248846158,-0.34725303826407977,-0.9701139345380937,-0.21769106646935696,0,0,0,1.1009952644123557,False,False,True,False,False,True,False,False,False,True
R0517,0.5179529862956779,-0.33227176053900653,0.05352472554736497,0.5091373596853843,0.16219847840713914,-1.1430577120552707,0,0,0,0.546798481610068,False,False,True,False,True,False,False,True,False,False
R0518,-0.2213785020850019,0.7821868249868301,-0.8100224123024049,-0.6696022329978668,-1.3398485999895982,0.05991892720641715,0,0,0,1.4047464833232317,False,True,False,False,True,False,False,True,False,False
R0519,0.995437905874867,-2.400985509921341,0.7731473404221734,-1.107419795994503,-1.4322822663524744,0.522602249999374,0,0,0,0.09850246019945319,True,False,False,False,False,False,True,True,False,False
R0520,-0.19057302340247312,-1.599968401574646,0.9890341248846158,2.4985611212140544,2.218847554981133,1.262895566468105,1,0,0,0.5854723472232168,False,True,False,False,False,False,True,True,False,False
R0521,0.4101338109068289,-2.06664793426359,1.2768831708345394,-0.5637562287569217,-0.4155119363608368,-1.975887693082593,0,0,0,-0.4337711432910611,False,True,False,False,False,True,False,True,False,False
R0522,-0.6064469856166059,0.7752214588272931,0.557260555959731,-0.6070568668554902,0.18530689499785807,-0.3102277310279483,0,0,0,-1.0601715710702198,False,False,False,True,False,False,True,False,False,True
R0523,0.3793283322243007,-0.9312932502591439,-0.16236205891507743,0.9517661046929725,1.0403183088544627,1.1703589019095135,0,0,0,0.14074326385849345,True,False,False,False,False,False,True,False,False,True
R0524,0.055870806057753096,0.47571071396722464,1.34884543232202,-0.9582731536549894,-1.3745112248756768,-0.4027643955865397,0,0,0,0.47956515580241793,False,False,False,True,False,True,False,False,False,True
R0525,0.6873831190495838,-1.209907896640603,0.8451096019096547,-0.5397003187021615,-0.796800810107701,1.3554322310266962,0,0,0,0.21178611082243373,False,False,False,True,True,False,False,True,False,False
R0526,-0.08275384801362412,-1.8855484141156418,0.2694115100098077,-0.8187488753373802,-1.0509933926056103,0.9852855727923309,0,0,0,0.035318902950579045,False,False,True,False,False,True,False,True,False,False
R0527,0.025065327375224888,0.949355612815705,-1.313758242714771,-0.6070568668554902,-0.17287356215828673,-1.235594376613862,0,0,0,-0.7714295083737531,False,False,True,False,False,True,False,False,False,True
R0528,1.3342981713826785,0.4478492493290793,-1.0259091967648475,-1.208454618224496,-1.4553906829431933,-0.3102277310279483,0,0,0,-0.2372000762945642,False,False,True,False,False,True,False,True,False,False
R0529,-0.2521839807675301,1.1095590344850448,0.2694115100098077,-0.38574249435169616,-0.022668854318613322,1.4479688955852876,0,0,0,-0.5626783002912765,False,False,True,False,False,False,True,True,False,False
R0530,0.7952022944384329,-0.32530639437947045,-1.0978714582523283,-0.2414070340231347,-0.8199092266984199,2.558408870288384,0,0,0,0.9611273898186943,False,False,False,True,False,True,False,True,False,False
R0531,-0.652655203640398,-0.10241467727430294,0.1974492485223268,-0.2125399419574224,-0.04577727090933227,-1.6057410348482275,0,0,1,-0.2706271359107195,False,False,False,True,False,False,True,False,True,False
R0532,-0.3291976774738509,0.8797019512203402,1.1329586478595777,-0.28470767212170306,-0.20753618704436536,-0.7729110538209052,0,0,1,-0.19853035819689274,False,False,True,False,True,False,False,False,True,False
R0533,0.5025502469544141,0.9772170774538513,-0.09039979742759652,-0.05377093559600488,0.06976481204426291,-0.21769106646935696,0,0,0,-0.15743210707859423,False,False,True,False,True,False,False,True,False,False
R0534,-0.23678124142626572,-0.6039210407609297,-0.6660978893274434,-0.7225252351183392,-0.7621381852216224,0.522602249999374,0,0,0,-0.2699619207939802,False,True,False,False,False,False,True,True,False,False
R0535,-0.1443648053786811,-0.4437176190915903,0.9890341248846158,-0.5204555906583533,-1.1318728506731268,-1.975887693082593,0,0,0,1.114941680666774,False,False,True,False,False,False,True,True,False,False
R0536,-0.9299045117831529,1.5205156378976965,-0.9539469352773667,-0.0008479334755324478,-0.18442777045364642,1.7255788892610617,0,0,0,0.24360212811578555,True,False,False,False,True,False,False,False,False,True
R0537,-1.7616524362114176,-0.06758784647662054,0.12548698703484587,0.5187597237072883,0.9247762259008675,1.540505560143879,0,0,0,-0.22705672942108002,True,False,False,False,False,True,False,True,False,False
R0538,-0.1443648053786811,0.5871565725198089,0.3413737714972886,-0.24621821603408686,-0.3346324782933202,0.15245559176500853,0,0,0,0.03594227842731176,True,False,False,False,False,True,False,False,False,True
R0539,-0.4216141135214355,0.16923460294762016,-0.37824884337751985,0.7063958221344183,0.7052462682890364,-0.12515440191076557,0,0,0,0.17845019514077623,False,True,False,False,False,True,False,False,False,True
R0540,0.4871475076131497,0.6428795017961005,-1.0978714582523283,0.5909274538715691,0.8092341429472723,-0.21769106646935696,0,0,0,-0.050783972168735765,False,True,False,False,False,False,True,False,False,True
R0541,0.6411749010257913,-1.760171823243985,-1.24179598122729,-0.799504147293572,-0.8545718515844986,-0.21769106646935696,0,0,0,-0.296790517864368,False,True,False,False,False,True,False,True,False,False
R0542,-0.2675867201087939,-0.3044102959008607,0.2694115100098077,0.39848017343348713,0.19686110329321777,-1.975887693082593,0,0,0,0.34529950755743927,False,True,False,False,True,False,False,True,False,False
R0543,-0.4062113741801717,0.9005980496989505,2.0684680471968284,-0.9678955176768936,-1.4322822663524744,2.003188882936836,0,0,1,0.6537519026895572,False,False,False,True,False,True,False,False,True,False
R0544,1.7809776122793388,-0.23475663430549595,-1.0259091967648475,0.6294169099591855,0.49727051897256497,0.8927489082337394,0,0,0,0.3009535005646976,False,False,False,True,False,True,False,True,False,False
R0545,-0.9761127298069455,-0.7223322654730495,-0.8819846737898859,0.17235461891874113,-0.034223062613972594,0.4300655854407826,0,0,0,0.3123054064456421,False,True,False,False,False,True,False,True,False,False
R0546,0.31771737485924373,-0.2486873666245691,-0.9539469352773667,-1.0015737917535579,-1.085656017491689,-0.3102277310279483,0,0,0,-0.4089701208195404,False,True,False,False,True,False,False,True,False,False
R0547,0.3485228535417725,0.27371509534066735,-1.0259091967648475,-0.39055367636264815,-0.669704518858746,-0.49530106014513103,0,0,0,0.30027745654201043,False,False,True,False,True,False,False,False,False,True
R0548,-1.037723687172002,-0.053657114157547384,1.7806190012469054,-1.357601260564009,-1.5131617244199909,1.540505560143879,0,0,1,-0.7075665580361814,True,False,False,False,True,False,False,False,True,False
R0549,-1.022320947830738,-0.5342673791655649,1.34884543232202,-1.0833638859397425,-0.7505839769262628,-1.975887693082593,0,0,0,-1.101534620882101,False,False,False,True,False,False,True,False,False,True
R0550,1.1032570812637161,1.464792708621405,-0.5221733663524817,-0.3761201303297921,-0.17287356215828673,-0.6803743892623138,0,0,0,-0.39096937870311427,False,False,False,True,False,False,True,True,False,False
R0551,-2.008096265671644,2.0568488321820055,1.34884543232202,-0.28470767212170306,0.27774056136073433,0.4300655854407826,0,0,1,-0.6827611614866232,False,False,False,True,False,True,False,False,True,False
R0552,0.4563420289306215,2.189190789213199,0.9170718633971352,-0.8139376933264281,-0.6928129354494652,0.3375289208821913,0,0,1,-0.5759714896289518,False,False,True,False,False,True,False,False,True,False
R0553,-0.2675867201087939,-0.7989512932279509,-2.177305380564541,-0.9342172436002292,-0.39240351977011784,0.522602249999374,0,0,0,-1.1417801061556883,False,False,False,True,False,False,True,True,False,False
R0554,0.9184242091685463,-1.1681156996833841,-1.0259091967648475,-0.48196613457073695,-0.6350418939726676,1.7255788892610617,0,0,0,0.044865941073696514,False,False,False,True,False,True,False,True,False,False
R0555,0.14828724210533828,0.07171947671410905,-1.0978714582523283,1.1634581131748627,1.0172098922637434,0.2449922563235999,0,0,0,0.38550169476181256,True,False,False,False,False,False,True,False,False,True
R0556,1.1956735173113013,-0.5481981114846375,0.9170718633971352,1.1923252052405748,1.028764100559103,-0.12515440191076557,0,0,0,0.40504504777157574,True,False,False,False,False,False,True,True,False,False
R0557,1.4575200861127913,0.19709606758576548,0.4852982944722501,-0.15961693983694997,-0.022668854318613322,-1.8833510285240016,0,0,0,-0.21448080724471788,False,False,False,True,True,False,False,True,False,False
R0558,0.7027858583908477,-1.2725961920764313,1.060996386372097,-0.7129028710964351,-0.6234876856773082,-1.0505210474966793,0,0,0,-0.4558352426478103,False,True,False,False,False,False,True,True,False,False
R0559,0.11748176342281007,-0.945223982578217,-1.1698337197398092,0.15310989087493293,0.04665639545354395,0.9852855727923309,0,0,0,0.17751693090536172,False,False,True,False,False,False,True,True,False,False
R0560,0.7335913370733764,-0.4785444498892727,-1.0259091967648475,-0.255840580055991,0.08131902033962259,-0.4027643955865397,0,0,0,-0.4677930587327627,False,False,True,False,True,False,False,True,False,False
R0561,-0.29839219879132267,-0.3183410282199339,-0.5941356278399625,1.0528009269229655,1.4909324323734836,0.05991892720641715,0,0,0,-0.11210939729679384,False,True,False,False,False,True,False,True,False,False
R0562,-0.5756415069340771,-0.3113756620603973,-0.01843753594011562,0.27338944114873404,0.28929476965609396,-0.49530106014513103,0,0,0,0.06461479205846361,False,False,False,True,False,False,True,True,False,False
R0563,-0.5448360282515489,-0.13027614191244874,0.7731473404221734,-0.9486507896330854,-1.0625476009009698,2.003188882936836,0,0,0,-0.3039260348163109,False,False,True,False,False,False,True,True,False,False
R0564,-0.0981565873548885,0.08565020903318221,-0.37824884337751985,-0.3376306742421757,-0.01111464602325364,0.4300655854407826,0,0,1,-0.5001138784023786,False,False,False,True,False,False,True,False,True,False
R0565,0.1328845027640739,-0.8337781240256332,-1.1698337197398092,-1.1699651621368794,-1.362957016580317,0.05991892720641715,0,0,0,-0.3414064250637915,True,False,False,False,False,True,False,True,False,False
R0566,0.47174476827188533,-1.5024532753411355,0.4852982944722501,0.6197945459372812,0.7745715180611936,-0.032617737352174214,0,0,0,0.01291460223456035,True,False,False,False,False,True,False,True,False,False
R0567,-0.8990990331006247,-1.3701113183099425,-0.6660978893274434,-0.5589450467459698,0.18530689499785807,0.05991892720641715,0,0,0,-0.9922322622004628,False,True,False,False,False,False,True,True,False,False
R0568,-0.0211428906485677,-0.06758784647662054,-0.23432432040255835,-0.3087635821764634,-0.6581503105633866,-0.49530106014513103,0,0,0,0.45284627347438744,True,False,False,False,True,False,False,True,False,False
R0569,-0.3446004168151147,-0.06758784647662054,-0.30628658189003927,-0.4867773165816891,-0.17287356215828673,-1.513204370289636,0,0,0,-0.573273190836962,False,False,True,False,False,True,False,True,False,False
R0570,-1.7924579148939461,0.5662604740411987,-1.5296450271772133,-0.5733785927788257,-0.2999698534072416,-0.3102277310279483,0,0,0,-0.5854116806883586,False,False,False,True,True,False,False,False,False,True
R0571,-1.3919866920210777,-0.8198473917065601,0.2694115100098077,-0.270274126088847,-0.3115240617026013,0.4300655854407826,0,0,0,-0.03893443113430445,False,True,False,False,False,False,True,True,False,False
R0572,0.07127354539901748,-0.24172200046503253,1.060996386372097,0.16273225489683724,0.10442743693034154,-0.4027643955865397,0,0,0,0.1208400814490553,True,False,False,False,False,False,True,True,False,False
R0573,-0.45241959220396427,-0.945223982578217,-0.09039979742759652,-0.34725303826407977,-0.507945602723713,0.522602249999374,0,0,0,0.10899036972155902,False,False,True,False,True,False,False,True,False,False
R0574,0.2715091568354517,-1.0148776441735818,-1.0978714582523283,0.5283820877291926,0.38172843601896983,0.6151389145579653,1,0,0,0.3008502160612316,False,False,True,False,False,False,True,False,False,True
R0575,1.0724516025811879,-0.4158561544534445,-1.3857205042022518,2.4985611212140544,2.397937783559206,-0.6803743892623138,0,0,0,0.4572948868454445,False,False,False,True,True,False,False,True,False,False
R0576,-1.5460140854337192,-0.6666093361967579,0.12548698703484587,-1.0448744298521264,-0.6234876856773082,-0.3102277310279483,0,0,0,-1.147845631564049,False,False,True,False,False,True,False,True,False,False
